iters,fevals,fitness
699,11664,1208.0
700,11673,1208.0
701,11683,1208.0
702,11693,1208.0
703,11703,1208.0
704,11713,1208.0
705,11723,1208.0
706,11733,1208.0
707,11742,1208.0
708,11752,1208.0
709,11762,1208.0
710,11772,1205.0
711,11782,1205.0
712,11791,1205.0
713,11801,1205.0
714,11811,1205.0
715,11820,1204.0
716,11830,1204.0
717,11840,1204.0
718,11850,1204.0
719,11860,1204.0
720,11870,1203.0
721,11880,1204.0
722,11890,1204.0
723,11900,1203.0
724,11908,1206.0
725,11918,1205.0
726,11927,1204.0
727,11937,1204.0
728,11947,1204.0
729,11957,1203.0
730,11966,1203.0
731,11976,1203.0
732,11986,1205.0
733,11996,1204.0
734,12006,1204.0
735,12016,1203.0
736,12026,1203.0
737,12036,1203.0
738,12046,1203.0
739,12056,1203.0
740,12066,1203.0
741,12076,1203.0
742,12085,1203.0
743,12094,1203.0
744,12104,1203.0
745,12113,1203.0
746,12122,1203.0
747,12132,1203.0
748,12142,1203.0
749,12152,1203.0
750,12160,1203.0
751,12170,1204.0
752,12180,1203.0
753,12190,1203.0
754,12200,1203.0
755,12209,1204.0
756,12219,1204.0
757,12229,1204.0
758,12239,1204.0
759,12248,1204.0
760,12257,1205.0
761,12267,1205.0
762,12276,1205.0
763,12286,1203.0
764,12296,1203.0
765,12306,1204.0
766,12316,1204.0
767,12325,1204.0
768,12334,1204.0
769,12344,1204.0
770,12354,1204.0
771,12364,1206.0
772,12374,1204.0
773,12384,1204.0
774,12394,1204.0
775,12404,1206.0
776,12413,1204.0
777,12423,1205.0
778,12433,1205.0
779,12442,1205.0
780,12452,1204.0
781,12461,1204.0
782,12471,1204.0
783,12481,1204.0
784,12490,1204.0
785,12499,1205.0
786,12509,1204.0
787,12519,1204.0
788,12529,1204.0
789,12538,1204.0
790,12548,1204.0
791,12558,1204.0
792,12568,1204.0
793,12577,1204.0
794,12587,1206.0
795,12597,1206.0
796,12607,1206.0
797,12617,1205.0
798,12627,1205.0
799,12636,1205.0
800,12646,1205.0
801,12656,1206.0
802,12666,1205.0
803,12676,1205.0
804,12685,1206.0
805,12695,1205.0
806,12704,1205.0
807,12714,1205.0
808,12724,1205.0
809,12734,1205.0
810,12743,1205.0
811,12753,1205.0
812,12763,1206.0
813,12772,1206.0
814,12782,1206.0
815,12792,1206.0
816,12802,1205.0
817,12812,1205.0
818,12822,1205.0
819,12832,1205.0
820,12842,1205.0
821,12851,1205.0
822,12860,1205.0
823,12870,1205.0
824,12880,1207.0
825,12890,1207.0
826,12900,1205.0
827,12909,1205.0
828,12919,1205.0
829,12929,1205.0
830,12938,1204.0
831,12948,1204.0
832,12958,1205.0
833,12968,1205.0
834,12977,1205.0
835,12987,1205.0
836,12997,1205.0
837,13006,1207.0
838,13015,1205.0
