iters,fevals,fitness
391,646,1223.0
392,647,1223.0
393,648,1223.0
394,649,1223.0
395,650,1223.0
396,651,1223.0
397,652,1223.0
398,653,1223.0
399,654,1223.0
400,655,1223.0
401,656,1223.0
402,657,1223.0
403,658,1223.0
404,659,1223.0
405,660,1223.0
406,661,1223.0
407,662,1223.0
408,663,1223.0
409,664,1223.0
410,665,1223.0
411,666,1223.0
412,667,1223.0
413,668,1223.0
414,669,1223.0
415,670,1223.0
416,671,1223.0
417,672,1223.0
418,673,1223.0
419,674,1223.0
420,675,1223.0
421,676,1223.0
422,677,1223.0
423,678,1223.0
424,679,1223.0
425,680,1223.0
426,681,1223.0
427,682,1223.0
428,683,1223.0
429,684,1223.0
430,685,1223.0
431,686,1223.0
432,687,1223.0
433,688,1223.0
434,689,1223.0
435,690,1223.0
436,691,1223.0
437,692,1223.0
438,693,1223.0
439,694,1223.0
440,695,1223.0
441,696,1223.0
442,697,1223.0
443,698,1223.0
444,699,1223.0
445,700,1223.0
446,701,1223.0
447,702,1223.0
448,703,1223.0
449,704,1223.0
450,705,1223.0
451,706,1223.0
452,707,1223.0
453,708,1223.0
454,709,1223.0
455,710,1223.0
456,711,1223.0
457,712,1223.0
458,713,1223.0
459,714,1223.0
460,715,1223.0
461,716,1223.0
462,717,1223.0
463,718,1223.0
464,719,1223.0
465,720,1223.0
466,721,1223.0
467,722,1223.0
468,723,1223.0
469,724,1223.0
470,725,1223.0
471,726,1223.0
472,727,1223.0
473,728,1223.0
474,729,1223.0
475,730,1223.0
476,731,1223.0
477,732,1223.0
478,733,1223.0
479,734,1223.0
480,735,1223.0
481,736,1223.0
482,737,1223.0
483,738,1223.0
484,739,1223.0
485,740,1223.0
486,741,1223.0
487,742,1223.0
488,743,1223.0
489,744,1223.0
490,745,1223.0
491,746,1223.0
492,747,1223.0
493,748,1223.0
494,749,1223.0
495,750,1223.0
496,751,1223.0
497,752,1223.0
498,753,1223.0
499,754,1223.0
500,755,1223.0
501,756,1223.0
502,757,1223.0
503,758,1223.0
504,759,1223.0
505,760,1223.0
506,761,1223.0
507,762,1223.0
508,763,1223.0
509,764,1223.0
510,765,1223.0
511,766,1223.0
512,767,1223.0
513,768,1223.0
514,769,1223.0
515,770,1223.0
516,771,1223.0
517,772,1223.0
518,773,1223.0
519,774,1223.0
520,775,1223.0
521,776,1223.0
522,777,1223.0
523,778,1223.0
524,779,1223.0
525,780,1223.0
526,781,1223.0
527,782,1223.0
528,783,1223.0
529,784,1223.0
530,785,1223.0
531,786,1223.0
532,787,1223.0
533,788,1223.0
534,789,1223.0
535,790,1223.0
536,791,1223.0
537,792,1223.0
538,793,1223.0
539,794,1223.0
540,795,1223.0
541,796,1223.0
542,797,1223.0
543,798,1223.0
544,799,1223.0
545,800,1223.0
546,801,1223.0
547,802,1223.0
548,803,1223.0
549,804,1223.0
550,805,1223.0
551,806,1223.0
552,807,1223.0
553,808,1223.0
554,809,1223.0
555,810,1223.0
556,811,1223.0
557,812,1223.0
558,813,1223.0
559,814,1223.0
560,815,1223.0
561,816,1223.0
562,817,1223.0
563,818,1223.0
564,819,1223.0
565,820,1223.0
566,821,1223.0
567,822,1223.0
568,823,1223.0
569,824,1223.0
570,825,1223.0
571,826,1223.0
572,827,1223.0
573,828,1223.0
574,829,1223.0
575,830,1223.0
576,831,1223.0
577,832,1223.0
578,833,1223.0
579,834,1223.0
580,835,1223.0
581,836,1223.0
582,837,1223.0
583,838,1223.0
584,839,1223.0
585,840,1223.0
586,841,1223.0
587,842,1223.0
588,843,1223.0
589,844,1223.0
590,845,1223.0
591,846,1223.0
592,847,1223.0
593,848,1223.0
594,849,1223.0
595,850,1223.0
596,851,1223.0
597,852,1223.0
598,853,1223.0
599,854,1223.0
600,855,1223.0
601,856,1223.0
602,857,1223.0
603,858,1223.0
604,859,1223.0
605,860,1223.0
606,861,1223.0
607,862,1223.0
608,863,1223.0
609,864,1223.0
610,865,1223.0
611,866,1223.0
612,867,1223.0
613,868,1223.0
614,869,1223.0
