iters,fevals,fitness
723,123414,23.0
724,123517,23.0
725,123623,23.0
726,123730,23.0
727,123836,23.0
728,123942,23.0
729,124047,23.0
730,124153,23.0
731,124259,23.0
732,124366,23.0
733,124470,23.0
734,124572,23.0
735,124676,23.0
736,124780,23.0
737,124886,23.0
738,124990,23.0
739,125098,23.0
740,125202,23.0
741,125308,23.0
742,125415,23.0
743,125517,23.0
744,125622,23.0
745,125729,23.0
746,125834,23.0
747,125939,23.0
748,126043,23.0
749,126149,23.0
750,126254,23.0
751,126361,23.0
752,126465,23.0
753,126571,23.0
754,126674,23.0
755,126779,23.0
756,126884,23.0
757,126988,23.0
758,127094,23.0
759,127198,23.0
760,127303,23.0
761,127407,23.0
762,127512,23.0
763,127617,23.0
764,127720,23.0
765,127825,23.0
766,127931,23.0
767,128038,23.0
768,128145,23.0
769,128249,23.0
770,128354,24.0
771,128458,24.0
772,128563,24.0
773,128669,23.0
774,128772,23.0
775,128875,23.0
776,128979,23.0
777,129085,23.0
778,129191,23.0
779,129293,23.0
780,129398,23.0
781,129504,23.0
782,129611,23.0
783,129718,23.0
784,129822,23.0
785,129928,23.0
786,130032,23.0
787,130138,23.0
788,130241,23.0
789,130347,23.0
790,130453,23.0
791,130555,23.0
792,130660,23.0
793,130767,23.0
794,130871,23.0
795,130977,23.0
796,131082,23.0
797,131189,23.0
798,131290,23.0
799,131395,23.0
800,131501,23.0
801,131605,23.0
802,131708,23.0
803,131813,23.0
804,131919,23.0
805,132025,23.0
806,132129,23.0
807,132235,23.0
808,132337,23.0
809,132441,23.0
810,132546,23.0
811,132649,23.0
812,132756,23.0
813,132858,23.0
814,132963,23.0
815,133068,23.0
816,133174,23.0
817,133279,23.0
818,133387,23.0
819,133490,23.0
820,133594,23.0
821,133699,23.0
822,133802,23.0
823,133908,24.0
824,134014,23.0
825,134120,23.0
826,134226,23.0
827,134331,23.0
828,134434,23.0
829,134539,23.0
830,134647,23.0
831,134750,23.0
832,134855,23.0
833,134960,23.0
834,135065,23.0
835,135169,23.0
836,135271,23.0
837,135374,23.0
838,135479,23.0
839,135583,23.0
840,135687,23.0
841,135793,23.0
842,135897,23.0
843,136002,24.0
844,136107,24.0
845,136211,23.0
846,136315,23.0
847,136421,23.0
848,136528,23.0
849,136633,23.0
850,136736,23.0
851,136845,23.0
852,136951,23.0
853,137058,23.0
854,137162,23.0
855,137266,23.0
856,137370,23.0
857,137473,23.0
858,137579,23.0
859,137685,23.0
860,137791,23.0
861,137900,23.0
862,138006,23.0
863,138112,23.0
864,138215,23.0
865,138318,23.0
866,138423,23.0
867,138527,23.0
868,138631,23.0
869,138737,23.0
870,138843,23.0
871,138948,23.0
872,139054,23.0
873,139158,23.0
874,139264,23.0
875,139366,23.0
876,139469,24.0
877,139574,24.0
878,139679,24.0
879,139786,24.0
880,139889,24.0
881,139992,24.0
882,140095,24.0
883,140202,24.0
884,140306,23.0
885,140411,23.0
886,140515,23.0
887,140621,23.0
888,140724,23.0
889,140828,23.0
890,140933,23.0
891,141039,23.0
892,141143,23.0
893,141248,23.0
894,141352,23.0
895,141455,23.0
896,141561,23.0
897,141667,23.0
898,141769,23.0
899,141874,23.0
900,141977,23.0
901,142082,23.0
902,142188,23.0
903,142292,23.0
904,142398,23.0
905,142503,23.0
906,142606,23.0
907,142713,23.0
908,142819,23.0
909,142923,23.0
910,143027,23.0
911,143131,23.0
912,143235,24.0
913,143339,24.0
914,143444,24.0
915,143547,24.0
916,143650,23.0
917,143754,23.0
918,143858,23.0
919,143965,23.0
920,144071,23.0
921,144178,23.0
922,144283,23.0
923,144389,23.0
924,144494,23.0
925,144600,23.0
926,144704,23.0
927,144810,23.0
928,144912,23.0
929,145017,23.0
930,145124,23.0
931,145227,23.0
932,145334,24.0
933,145440,23.0
934,145546,23.0
935,145652,23.0
936,145757,23.0
937,145862,23.0
938,145967,23.0
939,146073,23.0
940,146177,23.0
941,146283,23.0
942,146387,23.0
943,146490,23.0
944,146596,23.0
945,146700,23.0
946,146803,23.0
947,146908,24.0
948,147015,24.0
949,147119,24.0
950,147222,24.0
951,147327,24.0
952,147429,24.0
953,147531,24.0
954,147636,24.0
955,147742,24.0
956,147846,23.0
957,147948,23.0
958,148054,23.0
959,148159,23.0
960,148264,23.0
961,148370,23.0
962,148474,23.0
963,148581,23.0
964,148686,23.0
965,148792,23.0
966,148899,23.0
967,149005,23.0
968,149110,23.0
969,149214,23.0
970,149319,23.0
971,149427,23.0
972,149533,23.0
973,149638,23.0
974,149745,23.0
975,149852,23.0
976,149956,23.0
977,150062,23.0
978,150167,23.0
979,150272,23.0
980,150376,23.0
981,150479,23.0
982,150584,23.0
983,150688,23.0
984,150794,23.0
985,150900,23.0
986,151007,23.0
987,151111,23.0
988,151218,23.0
989,151323,23.0
990,151428,23.0
991,151532,23.0
992,151636,23.0
993,151739,23.0
994,151844,23.0
995,151948,23.0
996,152050,23.0
997,152156,23.0
998,152263,23.0
999,152367,23.0
1000,152474,23.0
1001,152580,23.0
1002,152684,23.0
1003,152789,23.0
1004,152894,23.0
1005,152997,23.0
1006,153101,23.0
1007,153209,23.0
1008,153312,23.0
1009,153417,23.0
1010,153523,23.0
1011,153626,23.0
1012,153733,23.0
1013,153835,23.0
